"","SubID","TrialOrder","cost_one","LargeReward","cost_two","SmallReward","Decision"
"665",305,168,0.7,4,0,0.04,1
"666",306,1,0.5,4,0,0.09,1
"667",306,2,0.1,4,0,4,1
"668",306,3,0.1,4,0,1.97,1
"669",306,4,0.1,3,0,1.15,1
"670",306,5,0.3,2,0,0.62,1
"671",306,6,0.3,3,0,3,1
"672",306,7,0.5,3,0,0.13,0
"673",306,8,0.7,2,0,0.03,0
"674",306,9,0.1,2,0,1.37,1
"675",306,10,0.5,4,0,0.15,0
"676",306,11,0.1,4,0,4,0
"677",306,12,0.7,4,0,0.05,0
"678",306,13,0.7,3,0,0.03,0
"679",306,14,0.5,3,0,0.04,0
"680",306,15,0.7,4,0,0.02,1
"681",306,16,0.5,4,0,0.02,1
"682",306,17,0.3,2,0,0.78,1
"683",306,18,0.7,3,0,0.04,0
"684",306,19,0.5,2,0,0.01,0
"685",306,20,0.5,3,0,0.08,1
"686",306,21,0.1,2,0,2,1
"687",306,22,0.3,3,0,2.74,0
"688",306,23,0.5,2,0,0.02,0
"689",306,24,0.3,4,0,4,0
"690",306,25,0.3,4,0,1.82,1
"691",306,26,0.3,3,0,3,0
"692",306,27,0.7,4,0,0.04,1
"693",306,28,0.5,2,0,0.02,0
"694",306,29,0.1,3,0,2.29,1
"695",306,30,0.7,3,0,0.02,0
"696",306,31,0.1,4,0,2.96,1
"697",306,32,0.5,4,0,0.06,1
"698",306,33,0.3,3,0,2.05,1
"699",306,34,0.5,4,0,0.12,1
"700",306,35,0.7,2,0,0.02,0
"701",306,36,0.3,4,0,0.61,1
"702",306,37,0.5,3,0,0.06,1
"703",306,38,0.1,2,0,1.82,1
"704",306,39,0.7,2,0,0.02,0
"705",306,40,0.1,4,0,3.95,0
"706",306,41,0.3,2,0,0.31,1
"707",306,42,0.1,2,0,0.3,1
"708",306,44,0.7,2,0,0.01,0
"709",306,45,0.1,3,0,1.72,1
"710",306,46,0.7,3,0,0.01,0
"711",306,47,0.3,4,0,2.74,0
"712",306,48,0.5,3,0,0.11,0
"713",306,49,0.3,4,0,3.65,0
"714",306,51,0.7,2,0,0.04,0
"715",306,52,0.1,2,0,0.91,1
"716",306,53,0.1,3,0,2.86,0
"717",306,54,0.7,3,0,0.05,0
"718",306,55,0.7,4,0,0.06,0
"719",306,56,0.3,3,0,1.37,1
"720",306,57,0.1,4,0,4,0
"721",306,58,0.5,3,0,0.13,0
"722",306,59,0.3,4,0,2.74,0
"723",306,60,0.3,2,0,0.31,1
"724",306,61,0.7,3,0,0.04,0
"725",306,62,0.7,3,0,0.03,0
"726",306,63,0.5,2,0,0.03,0
"727",306,64,0.1,2,0,2,0
"728",306,65,0.7,2,0,0.02,0
"729",306,66,0.7,2,0,0.01,0
"730",306,67,0.3,4,0,4,0
"731",306,68,0.5,4,0,0.06,1
"732",306,69,0.5,2,0,0.01,0
"733",306,70,0.5,4,0,0.12,1
"734",306,71,0.7,2,0,0.02,0
"735",306,72,0.1,2,0,1.82,0
"736",306,73,0.3,4,0,4,0
"737",306,74,0.1,3,0,2.86,0
"738",306,75,0.1,3,0,2.29,0
"739",306,76,0.1,3,0,1.15,1
"740",306,77,0.5,2,0,0.01,0
"741",306,78,0.7,4,0,0.05,1
"742",306,79,0.7,4,0,0.06,1
"743",306,80,0.1,3,0,1.72,1
"744",306,81,0.7,4,0,0.04,1
"745",306,82,0.3,4,0,1.82,1
"746",306,83,0.3,2,0,0.78,1
"747",306,84,0.7,3,0,0.02,1
"748",306,85,0.1,2,0,2,1
"749",306,86,0.3,3,0,3,0
"750",306,87,0.5,3,0,0.04,1
"751",306,88,0.7,4,0,0.02,1
"752",306,89,0.5,3,0,0.08,1
"753",306,90,0.3,3,0,0.46,1
"754",306,91,0.5,3,0,0.11,1
"755",306,92,0.3,3,0,2.05,0
"756",306,93,0.5,4,0,0.15,1
"757",306,94,0.5,2,0,0.02,1
"758",306,95,0.3,2,0,0.62,0
"759",306,96,0.7,2,0,0.03,0
"760",306,97,0.3,4,0,3.65,0
"761",306,98,0.7,3,0,0.05,1
"762",306,99,0.3,3,0,1.37,1
"763",306,100,0.1,4,0,0.66,1
"764",306,101,0.3,2,0,0.47,1
"765",306,102,0.1,4,0,1.97,1
"766",306,103,0.1,4,0,2.96,0
"767",306,104,0.5,2,0,0.02,0
"768",306,106,0.7,2,0,0.01,0
"769",306,107,0.5,3,0,0.06,1
"770",306,108,0.5,4,0,0.09,1
"771",306,109,0.7,4,0,0.07,1
"772",306,110,0.1,4,0,3.95,0
"773",306,111,0.3,3,0,2.74,0
"774",306,113,0.3,3,0,2.05,0
"775",306,114,0.1,2,0,0.91,0
"776",306,115,0.3,3,0,0.46,1
"777",306,116,0.5,2,0,0.01,0
"778",306,117,0.7,4,0,0.07,1
"779",306,118,0.5,2,0,0.02,0
"780",306,119,0.7,3,0,0.01,0
"781",306,120,0.7,2,0,0.01,0
"782",306,121,0.7,4,0,0.06,1
"783",306,122,0.1,3,0,1.15,1
"784",306,123,0.1,3,0,0.38,1
"785",306,124,0.5,3,0,0.08,1
"786",306,125,0.3,4,0,3.65,0
"787",306,126,0.1,4,0,2.96,1
"788",306,127,0.1,3,0,2.29,0
"789",306,128,0.7,2,0,0.02,0
"790",306,129,0.7,3,0,0.05,0
"791",306,130,0.3,2,0,0.31,0
"792",306,131,0.5,2,0,0.01,0
"793",306,132,0.7,4,0,0.05,1
"794",306,133,0.5,4,0,0.09,1
"795",306,134,0.3,3,0,3,0
"796",306,135,0.5,4,0,0.06,1
"797",306,136,0.7,2,0,0.03,0
"798",306,137,0.7,2,0,0.02,0
"799",306,138,0.1,2,0,1.37,0
"800",306,139,0.3,3,0,3,0
"801",306,140,0.3,3,0,2.74,0
"802",306,141,0.7,4,0,0.02,1
"803",306,142,0.5,3,0,0.04,1
"804",306,143,0.7,3,0,0.03,0
"805",306,144,0.3,2,0,0.62,0
"806",306,145,0.3,4,0,4,0
"807",306,146,0.3,4,0,1.82,1
"808",306,147,0.5,2,0,0.02,0
"809",306,148,0.1,4,0,1.97,1
"810",306,149,0.3,3,0,1.37,0
"811",306,150,0.7,3,0,0.02,0
"812",306,151,0.3,2,0,0.78,0
"813",306,152,0.3,4,0,2.74,0
"814",306,153,0.1,2,0,2,0
"815",306,154,0.1,4,0,4,0
"816",306,155,0.1,3,0,1.72,1
"817",306,156,0.5,4,0,0.18,1
"818",306,157,0.5,3,0,0.06,1
"819",306,158,0.1,4,0,3.95,0
"820",306,159,0.3,2,0,0.47,1
"821",306,160,0.1,2,0,1.82,0
"822",306,161,0.5,3,0,0.11,1
"823",306,162,0.1,3,0,2.86,0
"824",306,163,0.5,2,0,0.03,0
"825",306,164,0.5,4,0,0.15,1
"826",306,165,0.1,4,0,4,0
"827",306,166,0.7,3,0,0.04,0
"828",306,167,0.5,4,0,0.12,1
"829",306,168,0.7,4,0,0.04,1
"830",307,1,0.5,4,0,1.22,1
"831",307,2,0.1,4,0,4,0
"832",307,3,0.1,4,0,1.78,1
"833",307,4,0.1,3,0,1.34,1
"834",307,5,0.3,2,0,1,1
"835",307,6,0.3,3,0,1.44,1
"836",307,7,0.5,3,0,2.27,0
"837",307,8,0.7,2,0,0.12,0
"838",307,9,0.1,2,0,1.12,0
"839",307,10,0.5,4,0,2.03,0
"840",307,11,0.1,4,0,4,0
"841",307,12,0.7,4,0,1.85,0
"842",307,13,0.7,3,0,0.62,1
"843",307,14,0.5,3,0,0.76,1
"844",307,15,0.7,4,0,0.92,0
"845",307,16,0.5,4,0,0.27,1
"846",307,17,0.3,2,0,1.24,0
"847",307,18,0.7,3,0,0.83,0
"848",307,19,0.5,2,0,0.11,1
"849",307,20,0.5,3,0,1.51,0
"850",307,21,0.1,2,0,1.86,0
"851",307,22,0.3,3,0,1.15,0
"852",307,23,0.5,2,0,0.22,0
"853",307,24,0.3,4,0,4,0
"854",307,25,0.3,4,0,1.75,1
"855",307,26,0.3,3,0,1.73,1
"856",307,27,0.7,4,0,1.39,0
"857",307,28,0.5,2,0,0.16,0
"858",307,29,0.1,3,0,2.68,0
"859",307,30,0.7,3,0,0.41,0
"860",307,31,0.1,4,0,2.67,0
"861",307,32,0.5,4,0,0.81,1
"862",307,33,0.3,3,0,0.86,1
"863",307,34,0.5,4,0,1.62,1
"864",307,35,0.7,2,0,0.1,0
"865",307,36,0.3,4,0,0.58,1
"866",307,37,0.5,3,0,1.13,0
"867",307,39,0.7,2,0,0.07,0
"868",307,40,0.1,4,0,3.56,1
"869",307,41,0.3,2,0,0.5,0
"870",307,42,0.1,2,0,0.25,1
"871",307,43,0.3,2,0,0.75,1
"872",307,44,0.7,2,0,0.05,0
"873",307,45,0.1,3,0,2.01,0
"874",307,46,0.7,3,0,0.14,1
"875",307,47,0.3,4,0,2.62,1
"876",307,48,0.5,3,0,1.89,0
"877",307,49,0.3,4,0,3.49,0
"878",307,50,0.5,2,0,0.27,1
"879",307,51,0.7,2,0,0.14,0
"880",307,52,0.1,2,0,0.74,1
"881",307,53,0.1,3,0,3,1
"882",307,55,0.7,4,0,2.31,0
"883",307,56,0.3,3,0,0.58,1
"884",307,57,0.1,4,0,4,0
"885",307,58,0.5,3,0,2.27,0
"886",307,59,0.3,4,0,2.62,1
"887",307,60,0.3,2,0,0.5,0
"888",307,61,0.7,3,0,0.83,0
"889",307,62,0.7,3,0,0.62,0
"890",307,63,0.5,2,0,0.27,1
"891",307,64,0.1,2,0,2,0
"892",307,65,0.7,2,0,0.07,0
"893",307,66,0.7,2,0,0.05,1
"894",307,67,0.3,4,0,4,0
"895",307,68,0.5,4,0,0.81,1
"896",307,69,0.5,2,0,0.11,1
"897",307,70,0.5,4,0,1.62,1
"898",307,71,0.7,2,0,0.1,1
"899",307,72,0.1,2,0,1.49,0
"900",307,73,0.3,4,0,4,1
"901",307,74,0.1,3,0,3,0
"902",307,75,0.1,3,0,2.68,0
"903",307,76,0.1,3,0,1.34,1
"904",307,77,0.5,2,0,0.04,1
"905",307,78,0.7,4,0,1.85,0
"906",307,79,0.7,4,0,2.31,0
"907",307,81,0.7,4,0,1.39,0
"908",307,82,0.3,4,0,1.75,1
"909",307,83,0.3,2,0,1.24,0
"910",307,85,0.1,2,0,1.86,1
"911",307,86,0.3,3,0,1.44,0
"912",307,87,0.5,3,0,0.76,1
"913",307,89,0.5,3,0,1.51,0
"914",307,90,0.3,3,0,0.19,1
"915",307,91,0.5,3,0,1.89,0
"916",307,92,0.3,3,0,0.86,1
"917",307,94,0.5,2,0,0.22,1
"918",307,95,0.3,2,0,1,0
"919",307,96,0.7,2,0,0.12,1
"920",307,98,0.7,3,0,1.04,1
"921",307,99,0.3,3,0,0.58,0
"922",307,100,0.1,4,0,0.59,1
"923",307,101,0.3,2,0,0.75,1
"924",307,102,0.1,4,0,1.78,1
"925",307,104,0.5,2,0,0.16,1
"926",307,105,0.1,2,0,1.12,0
"927",307,106,0.7,2,0,0.02,1
"928",307,107,0.5,3,0,1.13,0
"929",307,110,0.1,4,0,3.56,0
"930",307,112,0.1,2,0,0.74,0
"931",307,113,0.3,3,0,0.86,1
"932",307,114,0.1,2,0,0.74,1
"933",307,115,0.3,3,0,0.19,1
"934",307,116,0.5,2,0,0.04,0
"935",307,118,0.5,2,0,0.16,0
"936",307,119,0.7,3,0,0.14,1
"937",307,122,0.1,3,0,1.34,1
"938",307,123,0.1,3,0,0.45,1
"939",307,124,0.5,3,0,1.51,0
"940",307,125,0.3,4,0,3.49,0
"941",307,127,0.1,3,0,2.68,0
"942",307,128,0.7,2,0,0.07,0
"943",307,129,0.7,3,0,1.04,0
"944",307,130,0.3,2,0,0.5,1
"945",307,131,0.5,2,0,0.11,0
"946",307,132,0.7,4,0,1.85,0
"947",307,133,0.5,4,0,1.22,1
"948",307,134,0.3,3,0,1.73,1
"949",307,135,0.5,4,0,0.81,0
"950",307,136,0.7,2,0,0.12,0
"951",307,137,0.7,2,0,0.1,1
"952",307,138,0.1,2,0,1.12,1
"953",307,140,0.3,3,0,1.15,1
"954",307,141,0.7,4,0,0.92,1
"955",307,142,0.5,3,0,0.76,1
"956",307,143,0.7,3,0,0.62,0
"957",307,144,0.3,2,0,1,0
"958",307,145,0.3,4,0,4,0
"959",307,146,0.3,4,0,1.75,1
"960",307,147,0.5,2,0,0.22,1
"961",307,148,0.1,4,0,1.78,1
"962",307,150,0.7,3,0,0.41,1
"963",307,151,0.3,2,0,1.24,0
"964",307,152,0.3,4,0,2.62,0
"965",307,153,0.1,2,0,1.86,0
"966",307,154,0.1,4,0,4,1
"967",307,155,0.1,3,0,2.01,1
"968",307,156,0.5,4,0,2.43,0
"969",307,157,0.5,3,0,1.13,0
"970",307,159,0.3,2,0,0.75,1
"971",307,160,0.1,2,0,1.49,0
"972",307,162,0.1,3,0,3,0
"973",307,163,0.5,2,0,0.27,1
"974",307,164,0.5,4,0,2.03,0
"975",307,165,0.1,4,0,4,0
"976",307,166,0.7,3,0,0.83,1
"977",307,167,0.5,4,0,1.62,0
"978",307,168,0.7,4,0,1.39,1
"979",308,1,0.5,4,0,0.09,0
"980",308,2,0.1,4,0,4,0
"981",308,3,0.1,4,0,2.2,1
"982",308,4,0.1,3,0,1.23,1
"983",308,5,0.3,2,0,1.82,0
"984",308,6,0.3,3,0,3,0
"985",308,7,0.5,3,0,0.92,0
"986",308,8,0.7,2,0,0.18,0
"987",308,9,0.1,2,0,1.65,1
"988",308,10,0.5,4,0,0.15,1
"989",308,11,0.1,4,0,4,0
"990",308,12,0.7,4,0,0.12,1
"991",308,13,0.7,3,0,1.72,0
"992",308,14,0.5,3,0,0.31,1
"993",308,15,0.7,4,0,0.06,1
"994",308,16,0.5,4,0,0.02,1
"995",308,17,0.3,2,0,2,0
"996",308,18,0.7,3,0,2.29,0
"997",308,19,0.5,2,0,0.11,1
"998",308,20,0.5,3,0,0.61,1
"999",308,21,0.1,2,0,2,0
"1000",308,22,0.3,3,0,2.86,0
"1001",308,23,0.5,2,0,0.22,1
"1002",308,24,0.3,4,0,4,0
"1003",308,25,0.3,4,0,1.82,1
"1004",308,26,0.3,3,0,3,0
"1005",308,27,0.7,4,0,0.09,1
"1006",308,28,0.5,2,0,0.16,1
"1007",308,29,0.1,3,0,2.46,0
"1008",308,30,0.7,3,0,1.15,1
"1009",308,31,0.1,4,0,3.29,1
"1010",308,32,0.5,4,0,0.06,1
"1011",308,33,0.3,3,0,2.14,0
"1012",308,34,0.5,4,0,0.12,1
"1013",308,35,0.7,2,0,0.14,0
"1014",308,36,0.3,4,0,0.61,1
"1015",308,37,0.5,3,0,0.46,1
"1016",308,38,0.1,2,0,2,0
"1017",308,39,0.7,2,0,0.11,0
"1018",308,40,0.1,4,0,4,0
"1019",308,41,0.3,2,0,0.91,1
"1020",308,42,0.1,2,0,0.37,1
"1021",308,43,0.3,2,0,1.37,0
"1022",308,44,0.7,2,0,0.07,1
"1023",308,45,0.1,3,0,1.85,1
"1024",308,46,0.7,3,0,0.38,0
"1025",308,47,0.3,4,0,2.74,1
"1026",308,48,0.5,3,0,0.77,1
"1027",308,49,0.3,4,0,3.65,0
"1028",308,50,0.5,2,0,0.27,1
"1029",308,51,0.7,2,0,0.22,1
"1030",308,52,0.1,2,0,1.1,1
"1031",308,53,0.1,3,0,3,0
"1032",308,54,0.7,3,0,2.86,0
"1033",308,55,0.7,4,0,0.15,1
"1034",308,56,0.3,3,0,1.43,1
"1035",308,57,0.1,4,0,4,0
"1036",308,58,0.5,3,0,0.92,1
"1037",308,59,0.3,4,0,2.74,1
"1038",308,60,0.3,2,0,0.91,1
"1039",308,61,0.7,3,0,2.29,0
"1040",308,62,0.7,3,0,1.72,0
"1041",308,63,0.5,2,0,0.27,1
"1042",308,64,0.1,2,0,2,0
"1043",308,65,0.7,2,0,0.11,1
"1044",308,66,0.7,2,0,0.07,1
"1045",308,67,0.3,4,0,4,0
"1046",308,68,0.5,4,0,0.06,1
"1047",308,69,0.5,2,0,0.11,1
"1048",308,70,0.5,4,0,0.12,1
"1049",308,71,0.7,2,0,0.14,1
"1050",308,72,0.1,2,0,2,0
"1051",308,73,0.3,4,0,4,0
"1052",308,74,0.1,3,0,3,0
"1053",308,75,0.1,3,0,2.46,1
"1054",308,76,0.1,3,0,1.23,1
"1055",308,77,0.5,2,0,0.04,1
"1056",308,78,0.7,4,0,0.12,1
"1057",308,79,0.7,4,0,0.15,1
"1058",308,80,0.1,3,0,1.85,1
"1059",308,81,0.7,4,0,0.09,1
"1060",308,82,0.3,4,0,1.82,1
"1061",308,83,0.3,2,0,2,0
"1062",308,84,0.7,3,0,1.15,0
"1063",308,85,0.1,2,0,2,0
"1064",308,86,0.3,3,0,3,0
"1065",308,87,0.5,3,0,0.31,1
"1066",308,88,0.7,4,0,0.06,1
"1067",308,89,0.5,3,0,0.61,1
"1068",308,90,0.3,3,0,0.48,1
"1069",308,91,0.5,3,0,0.77,1
"1070",308,92,0.3,3,0,2.14,0
"1071",308,93,0.5,4,0,0.15,1
"1072",308,94,0.5,2,0,0.22,1
"1073",308,95,0.3,2,0,1.82,0
"1074",308,96,0.7,2,0,0.18,1
"1075",308,97,0.3,4,0,3.65,0
"1076",308,98,0.7,3,0,2.86,0
"1077",308,99,0.3,3,0,1.43,1
"1078",308,100,0.1,4,0,0.73,1
"1079",308,101,0.3,2,0,1.37,0
"1080",308,102,0.1,4,0,2.2,1
"1081",308,103,0.1,4,0,3.29,0
"1082",308,104,0.5,2,0,0.16,0
"1083",308,105,0.1,2,0,1.65,1
"1084",308,106,0.7,2,0,0.02,0
"1085",308,107,0.5,3,0,0.46,1
"1086",308,108,0.5,4,0,0.09,1
"1087",308,109,0.7,4,0,0.18,1
"1088",308,110,0.1,4,0,4,0
"1089",308,111,0.3,3,0,2.86,0
"1090",308,112,0.1,2,0,1.1,1
"1091",308,113,0.3,3,0,2.14,0
"1092",308,114,0.1,2,0,1.1,1
"1093",308,115,0.3,3,0,0.48,1
"1094",308,116,0.5,2,0,0.04,1
"1095",308,117,0.7,4,0,0.18,1
"1096",308,118,0.5,2,0,0.16,1
"1097",308,119,0.7,3,0,0.38,0
"1098",308,120,0.7,2,0,0.07,1
"1099",308,121,0.7,4,0,0.15,1
"1100",308,122,0.1,3,0,1.23,1
"1101",308,123,0.1,3,0,0.41,1
"1102",308,124,0.5,3,0,0.61,1
"1103",308,125,0.3,4,0,3.65,0
"1104",308,126,0.1,4,0,3.29,1
"1105",308,127,0.1,3,0,2.46,1
"1106",308,128,0.7,2,0,0.11,1
"1107",308,129,0.7,3,0,2.86,0
"1108",308,130,0.3,2,0,0.91,0
"1109",308,131,0.5,2,0,0.11,1
"1110",308,132,0.7,4,0,0.12,1
"1111",308,133,0.5,4,0,0.09,1
"1112",308,134,0.3,3,0,3,0
"1113",308,135,0.5,4,0,0.06,1
"1114",308,136,0.7,2,0,0.18,0
"1115",308,137,0.7,2,0,0.14,1
"1116",308,138,0.1,2,0,1.65,1
"1117",308,139,0.3,3,0,3,0
"1118",308,140,0.3,3,0,2.86,0
"1119",308,141,0.7,4,0,0.06,1
"1120",308,142,0.5,3,0,0.31,1
"1121",308,143,0.7,3,0,1.72,0
"1122",308,144,0.3,2,0,1.82,0
"1123",308,145,0.3,4,0,4,0
"1124",308,146,0.3,4,0,1.82,1
"1125",308,147,0.5,2,0,0.22,1
"1126",308,148,0.1,4,0,2.2,1
"1127",308,149,0.3,3,0,1.43,1
"1128",308,150,0.7,3,0,1.15,0
"1129",308,151,0.3,2,0,2,0
"1130",308,152,0.3,4,0,2.74,1
"1131",308,153,0.1,2,0,2,0
"1132",308,154,0.1,4,0,4,0
"1133",308,155,0.1,3,0,1.85,1
"1134",308,156,0.5,4,0,0.18,1
"1135",308,157,0.5,3,0,0.46,1
"1136",308,158,0.1,4,0,4,0
"1137",308,159,0.3,2,0,1.37,0
"1138",308,160,0.1,2,0,2,0
"1139",308,161,0.5,3,0,0.77,1
"1140",308,162,0.1,3,0,3,0
"1141",308,163,0.5,2,0,0.27,1
"1142",308,164,0.5,4,0,0.15,1
"1143",308,165,0.1,4,0,4,0
"1144",308,166,0.7,3,0,2.29,0
"1145",308,167,0.5,4,0,0.12,1
"1146",308,168,0.7,4,0,0.09,1
"1147",309,1,0.5,4,0,1.61,0
"1148",309,2,0.1,4,0,4,0
"1149",309,3,0.1,4,0,2.01,1
"1150",309,4,0.1,3,0,0.7,1
"1151",309,5,0.3,2,0,1.27,0
"1152",309,6,0.3,3,0,2.22,0
"1153",309,7,0.5,3,0,1.06,0
"1154",309,8,0.7,2,0,0.09,1
"1155",309,9,0.1,2,0,1.34,0
"1156",309,10,0.5,4,0,2.69,0
"1157",309,11,0.1,4,0,4,0
"1158",309,12,0.7,4,0,0.49,1
"1159",309,13,0.7,3,0,0.15,1
"1160",309,14,0.5,3,0,0.35,1
"1161",309,15,0.7,4,0,0.25,1
"1162",309,16,0.5,4,0,0.36,1
"1163",309,17,0.3,2,0,1.59,0
"1164",309,18,0.7,3,0,0.2,1
"1165",309,19,0.5,2,0,0.05,1
"1166",309,20,0.5,3,0,0.71,0
"1167",309,21,0.1,2,0,2,0
"1168",309,22,0.3,3,0,1.78,0
"1169",309,23,0.5,2,0,0.1,1
"1170",309,24,0.3,4,0,4,0
"1171",309,25,0.3,4,0,2.27,0
"1172",309,26,0.3,3,0,2.66,0
"1173",309,27,0.7,4,0,0.37,1
"1174",309,28,0.5,2,0,0.07,1
"1175",309,29,0.1,3,0,1.39,1
"1176",309,30,0.7,3,0,0.1,1
"1177",309,31,0.1,4,0,3.02,0
"1178",309,32,0.5,4,0,1.07,0
"1179",309,33,0.3,3,0,1.33,0
"1180",309,34,0.5,4,0,2.15,0
"1181",309,35,0.7,2,0,0.07,0
"1182",309,36,0.3,4,0,0.76,1
"1183",309,37,0.5,3,0,0.53,1
"1184",309,38,0.1,2,0,1.79,0
"1185",309,39,0.7,2,0,0.05,1
"1186",309,40,0.1,4,0,4,0
"1187",309,41,0.3,2,0,0.64,0
"1188",309,42,0.1,2,0,0.3,1
"1189",309,43,0.3,2,0,0.95,0
"1190",309,44,0.7,2,0,0.04,1
"1191",309,45,0.1,3,0,1.04,1
"1192",309,46,0.7,3,0,0.03,1
"1193",309,47,0.3,4,0,3.41,0
"1194",309,48,0.5,3,0,0.89,1
"1195",309,49,0.3,4,0,4,0
"1196",309,50,0.5,2,0,0.12,1
"1197",309,51,0.7,2,0,0.11,0
"1198",309,52,0.1,2,0,0.89,1
"1199",309,53,0.1,3,0,1.74,1
"1200",309,54,0.7,3,0,0.26,0
"1201",309,55,0.7,4,0,0.62,1
"1202",309,56,0.3,3,0,0.89,1
"1203",309,57,0.1,4,0,4,0
"1204",309,58,0.5,3,0,1.06,0
"1205",309,59,0.3,4,0,3.41,1
"1206",309,60,0.3,2,0,0.64,1
"1207",309,61,0.7,3,0,0.2,0
"1208",309,62,0.7,3,0,0.15,0
"1209",309,63,0.5,2,0,0.12,1
"1210",309,64,0.1,2,0,2,0
"1211",309,65,0.7,2,0,0.05,0
"1212",309,66,0.7,2,0,0.04,0
"1213",309,67,0.3,4,0,4,0
"1214",309,68,0.5,4,0,1.07,0
"1215",309,69,0.5,2,0,0.05,1
"1216",309,70,0.5,4,0,2.15,0
"1217",309,71,0.7,2,0,0.07,1
"1218",309,72,0.1,2,0,1.79,0
"1219",309,73,0.3,4,0,4,0
"1220",309,74,0.1,3,0,1.74,0
"1221",309,75,0.1,3,0,1.39,0
"1222",309,76,0.1,3,0,0.7,1
"1223",309,77,0.5,2,0,0.02,1
"1224",309,79,0.7,4,0,0.62,1
"1225",309,80,0.1,3,0,1.04,1
"1226",309,81,0.7,4,0,0.37,1
"1227",309,82,0.3,4,0,2.27,0
"1228",309,83,0.3,2,0,1.59,0
"1229",309,84,0.7,3,0,0.1,1
"1230",309,85,0.1,2,0,2,0
"1231",309,86,0.3,3,0,2.22,0
"1232",309,87,0.5,3,0,0.35,1
"1233",309,88,0.7,4,0,0.25,1
"1234",309,89,0.5,3,0,0.71,0
"1235",309,90,0.3,3,0,0.3,1
"1236",309,91,0.5,3,0,0.89,1
"1237",309,92,0.3,3,0,1.33,0
"1238",309,93,0.5,4,0,2.69,0
"1239",309,94,0.5,2,0,0.1,1
"1240",309,95,0.3,2,0,1.27,0
"1241",309,96,0.7,2,0,0.09,1
"1242",309,97,0.3,4,0,4,0
"1243",309,98,0.7,3,0,0.26,1
"1244",309,99,0.3,3,0,0.89,1
"1245",309,100,0.1,4,0,0.67,1
"1246",309,101,0.3,2,0,0.95,1
"1247",309,102,0.1,4,0,2.01,1
"1248",309,103,0.1,4,0,3.02,0
"1249",309,104,0.5,2,0,0.07,1
"1250",309,105,0.1,2,0,1.34,0
"1251",309,106,0.7,2,0,0.01,1
"1252",309,107,0.5,3,0,0.53,1
"1253",309,108,0.5,4,0,1.61,0
"1254",309,109,0.7,4,0,0.74,1
"1255",309,110,0.1,4,0,4,0
"1256",309,111,0.3,3,0,1.78,0
"1257",309,112,0.1,2,0,0.89,1
"1258",309,113,0.3,3,0,1.33,1
"1259",309,114,0.1,2,0,0.89,1
"1260",309,115,0.3,3,0,0.3,1
"1261",309,116,0.5,2,0,0.02,1
"1262",309,117,0.7,4,0,0.74,1
"1263",309,118,0.5,2,0,0.07,1
"1264",309,119,0.7,3,0,0.03,1
"1265",309,120,0.7,2,0,0.04,1
"1266",309,121,0.7,4,0,0.62,1
"1267",309,122,0.1,3,0,0.7,0
"1268",309,123,0.1,3,0,0.23,1
"1269",309,124,0.5,3,0,0.71,1
"1270",309,125,0.3,4,0,4,0
"1271",309,126,0.1,4,0,3.02,0
"1272",309,127,0.1,3,0,1.39,1
"1273",309,128,0.7,2,0,0.05,1
"1274",309,129,0.7,3,0,0.26,1
"1275",309,130,0.3,2,0,0.64,1
"1276",309,131,0.5,2,0,0.05,0
"1277",309,132,0.7,4,0,0.49,1
"1278",309,133,0.5,4,0,1.61,1
"1279",309,134,0.3,3,0,2.66,0
"1280",309,135,0.5,4,0,1.07,0
"1281",309,136,0.7,2,0,0.09,1
"1282",309,137,0.7,2,0,0.07,1
"1283",309,138,0.1,2,0,1.34,0
"1284",309,139,0.3,3,0,2.22,0
"1285",309,140,0.3,3,0,1.78,0
"1286",309,141,0.7,4,0,0.25,1
"1287",309,142,0.5,3,0,0.35,0
"1288",309,143,0.7,3,0,0.15,1
"1289",309,144,0.3,2,0,1.27,0
"1290",309,145,0.3,4,0,4,0
"1291",309,146,0.3,4,0,2.27,0
"1292",309,147,0.5,2,0,0.1,1
"1293",309,148,0.1,4,0,2.01,1
"1294",309,149,0.3,3,0,0.89,1
"1295",309,150,0.7,3,0,0.1,1
"1296",309,151,0.3,2,0,1.59,0
"1297",309,152,0.3,4,0,3.41,0
"1298",309,153,0.1,2,0,2,0
"1299",309,154,0.1,4,0,4,0
"1300",309,155,0.1,3,0,1.04,1
"1301",309,156,0.5,4,0,3.22,0
"1302",309,157,0.5,3,0,0.53,1
"1303",309,158,0.1,4,0,4,0
"1304",309,159,0.3,2,0,0.95,0
"1305",309,160,0.1,2,0,1.79,0
"1306",309,161,0.5,3,0,0.89,0
"1307",309,162,0.1,3,0,1.74,1
"1308",309,163,0.5,2,0,0.12,0
"1309",309,164,0.5,4,0,2.69,0
"1310",309,165,0.1,4,0,4,0
"1311",309,166,0.7,3,0,0.2,1
"1312",309,167,0.5,4,0,2.15,0
"1313",309,168,0.7,4,0,0.37,1
"1314",310,1,0.5,4,0,0.14,0
"1315",310,2,0.1,4,0,4,0
"1316",310,3,0.1,4,0,1.63,1
"1317",310,4,0.1,3,0,1.79,0
"1318",310,5,0.3,2,0,0.24,1
"1319",310,6,0.3,3,0,0.52,1
"1320",310,7,0.5,3,0,1.66,0
"1321",310,8,0.7,2,0,0.78,0
